Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange
10365,10/25/2020 0:00,12/4/2020 0:00,Cyberattack,2020-09-28T00:00:00,2020-10-25T00:00:00,"USNR, LLC",Ransomware,1368,Business,Manufacturing,Social Security Number,2021,"1,000-9,999",Jan-99
10365,10/25/2020 0:00,12/4/2020 0:00,Cyberattack,2020-09-28T00:00:00,2020-10-25T00:00:00,"USNR, LLC",Ransomware,1368,Business,Manufacturing,Financial & Banking Information,2021,"1,000-9,999",Jan-99
10365,10/25/2020 0:00,12/4/2020 0:00,Cyberattack,2020-09-28T00:00:00,2020-10-25T00:00:00,"USNR, LLC",Ransomware,1368,Business,Manufacturing,Full Date of Birth,2021,"1,000-9,999",Jan-99
10365,10/25/2020 0:00,12/4/2020 0:00,Cyberattack,2020-09-28T00:00:00,2020-10-25T00:00:00,"USNR, LLC",Ransomware,1368,Business,Manufacturing,Other,2021,"1,000-9,999",Jan-99
10366,5/1/2020 0:00,12/9/2020 0:00,Cyberattack,,,City University of Seattle,,1097,Education,,Name,2021,"1,000-9,999",Unknown
10366,5/1/2020 0:00,12/9/2020 0:00,Cyberattack,,,City University of Seattle,,1097,Education,,Driver's License or Washington ID Card Number,2021,"1,000-9,999",Unknown
10366,5/1/2020 0:00,12/9/2020 0:00,Cyberattack,,,City University of Seattle,,1097,Education,,Student ID Number,2021,"1,000-9,999",Unknown
10366,5/1/2020 0:00,12/9/2020 0:00,Cyberattack,,,City University of Seattle,,1097,Education,,Military ID Number,2021,"1,000-9,999",Unknown
10366,5/1/2020 0:00,12/9/2020 0:00,Cyberattack,,,City University of Seattle,,1097,Education,,Passport Number,2021,"1,000-9,999",Unknown
10366,5/1/2020 0:00,12/9/2020 0:00,Cyberattack,,,City University of Seattle,,1097,Education,,Health Insurance Policy or ID Number,2021,"1,000-9,999",Unknown
10366,5/1/2020 0:00,12/9/2020 0:00,Cyberattack,,,City University of Seattle,,1097,Education,,Medical Information,2021,"1,000-9,999",Unknown
10366,5/1/2020 0:00,12/9/2020 0:00,Cyberattack,,,City University of Seattle,,1097,Education,,Other,2021,"1,000-9,999",Unknown
10367,7/16/2020 0:00,12/10/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Oklahoma State University Foundation,Ransomware,1334,Non-Profit/Charity,,Name,2021,"1,000-9,999",100-199
10367,7/16/2020 0:00,12/10/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Oklahoma State University Foundation,Ransomware,1334,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",100-199
10367,7/16/2020 0:00,12/10/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Oklahoma State University Foundation,Ransomware,1334,Non-Profit/Charity,,Other,2021,"1,000-9,999",100-199
10368,11/12/2020 0:00,12/11/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Fairfield University,Ransomware,505,Education,,Name,2021,500-999,200-299
10368,11/12/2020 0:00,12/11/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Fairfield University,Ransomware,505,Education,,Full Date of Birth,2021,500-999,200-299
10369,9/28/2020 0:00,12/16/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Kappa Delta Foundation,Ransomware,1508,Non-Profit/Charity,,Name,2021,"1,000-9,999",200-299
10369,9/28/2020 0:00,12/16/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Kappa Delta Foundation,Ransomware,1508,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",200-299
10369,9/28/2020 0:00,12/16/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Kappa Delta Foundation,Ransomware,1508,Non-Profit/Charity,,Other,2021,"1,000-9,999",200-299
10370,6/19/2020 0:00,12/16/2020 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,"MEDNAX Services, Inc.",Phishing,29861,Health,,Name,2021,"10,000-49,999",Jan-99
10370,6/19/2020 0:00,12/16/2020 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,"MEDNAX Services, Inc.",Phishing,29861,Health,,Social Security Number,2021,"10,000-49,999",Jan-99
10370,6/19/2020 0:00,12/16/2020 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,"MEDNAX Services, Inc.",Phishing,29861,Health,,Driver's License or Washington ID Card Number,2021,"10,000-49,999",Jan-99
10370,6/19/2020 0:00,12/16/2020 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,"MEDNAX Services, Inc.",Phishing,29861,Health,,Financial & Banking Information,2021,"10,000-49,999",Jan-99
10370,6/19/2020 0:00,12/16/2020 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,"MEDNAX Services, Inc.",Phishing,29861,Health,,Full Date of Birth,2021,"10,000-49,999",Jan-99
10370,6/19/2020 0:00,12/16/2020 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,"MEDNAX Services, Inc.",Phishing,29861,Health,,Health Insurance Policy or ID Number,2021,"10,000-49,999",Jan-99
10370,6/19/2020 0:00,12/16/2020 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,"MEDNAX Services, Inc.",Phishing,29861,Health,,Medical Information,2021,"10,000-49,999",Jan-99
10370,6/19/2020 0:00,12/16/2020 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,"MEDNAX Services, Inc.",Phishing,29861,Health,,Other,2021,"10,000-49,999",Jan-99
10371,11/6/2020 0:00,12/16/2020 0:00,Cyberattack,2018-05-13T00:00:00,2020-11-24T00:00:00,Paysafe Group Holdings Limited,,1877,Business,Other,Name,2021,"1,000-9,999",500+
10371,11/6/2020 0:00,12/16/2020 0:00,Cyberattack,2018-05-13T00:00:00,2020-11-24T00:00:00,Paysafe Group Holdings Limited,,1877,Business,Other,Social Security Number,2021,"1,000-9,999",500+
10371,11/6/2020 0:00,12/16/2020 0:00,Cyberattack,2018-05-13T00:00:00,2020-11-24T00:00:00,Paysafe Group Holdings Limited,,1877,Business,Other,Financial & Banking Information,2021,"1,000-9,999",500+
10371,11/6/2020 0:00,12/16/2020 0:00,Cyberattack,2018-05-13T00:00:00,2020-11-24T00:00:00,Paysafe Group Holdings Limited,,1877,Business,Other,Other,2021,"1,000-9,999",500+
10372,9/14/2020 0:00,12/18/2020 0:00,Unauthorized Access,2019-11-11T00:00:00,2019-12-09T00:00:00,Benton County of Washington,,820,Government,,Name,2021,500-999,300-399
10372,9/14/2020 0:00,12/18/2020 0:00,Unauthorized Access,2019-11-11T00:00:00,2019-12-09T00:00:00,Benton County of Washington,,820,Government,,Social Security Number,2021,500-999,300-399
10372,9/14/2020 0:00,12/18/2020 0:00,Unauthorized Access,2019-11-11T00:00:00,2019-12-09T00:00:00,Benton County of Washington,,820,Government,,Driver's License or Washington ID Card Number,2021,500-999,300-399
10372,9/14/2020 0:00,12/18/2020 0:00,Unauthorized Access,2019-11-11T00:00:00,2019-12-09T00:00:00,Benton County of Washington,,820,Government,,Financial & Banking Information,2021,500-999,300-399
10372,9/14/2020 0:00,12/18/2020 0:00,Unauthorized Access,2019-11-11T00:00:00,2019-12-09T00:00:00,Benton County of Washington,,820,Government,,Full Date of Birth,2021,500-999,300-399
10372,9/14/2020 0:00,12/18/2020 0:00,Unauthorized Access,2019-11-11T00:00:00,2019-12-09T00:00:00,Benton County of Washington,,820,Government,,Student ID Number,2021,500-999,300-399
10372,9/14/2020 0:00,12/18/2020 0:00,Unauthorized Access,2019-11-11T00:00:00,2019-12-09T00:00:00,Benton County of Washington,,820,Government,,Health Insurance Policy or ID Number,2021,500-999,300-399
10372,9/14/2020 0:00,12/18/2020 0:00,Unauthorized Access,2019-11-11T00:00:00,2019-12-09T00:00:00,Benton County of Washington,,820,Government,,Medical Information,2021,500-999,300-399
10372,9/14/2020 0:00,12/18/2020 0:00,Unauthorized Access,2019-11-11T00:00:00,2019-12-09T00:00:00,Benton County of Washington,,820,Government,,Other,2021,500-999,300-399
10373,11/12/2020 0:00,12/18/2020 0:00,Cyberattack,2020-03-10T00:00:00,2020-11-12T00:00:00,Washington State Bar Association,Malware,4051,Government,,Name,2021,"1,000-9,999",200-299
10373,11/12/2020 0:00,12/18/2020 0:00,Cyberattack,2020-03-10T00:00:00,2020-11-12T00:00:00,Washington State Bar Association,Malware,4051,Government,,Financial & Banking Information,2021,"1,000-9,999",200-299
10374,11/23/2020 0:00,12/22/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Cedarville University,Ransomware,1706,Education,,Name,2021,"1,000-9,999",200-299
10374,11/23/2020 0:00,12/22/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Cedarville University,Ransomware,1706,Education,,Full Date of Birth,2021,"1,000-9,999",200-299
10374,11/23/2020 0:00,12/22/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Cedarville University,Ransomware,1706,Education,,Student ID Number,2021,"1,000-9,999",200-299
10374,11/23/2020 0:00,12/22/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Cedarville University,Ransomware,1706,Education,,Other,2021,"1,000-9,999",200-299
10375,12/2/2020 0:00,12/23/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Bucknell University,Ransomware,710,Education,,Name,2021,500-999,200-299
10375,12/2/2020 0:00,12/23/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Bucknell University,Ransomware,710,Education,,Full Date of Birth,2021,500-999,200-299
10375,12/2/2020 0:00,12/23/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Bucknell University,Ransomware,710,Education,,Student ID Number,2021,500-999,200-299
10375,12/2/2020 0:00,12/23/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Bucknell University,Ransomware,710,Education,,Other,2021,500-999,200-299
10376,9/29/2020 0:00,12/23/2020 0:00,Cyberattack,2019-10-01T00:00:00,2020-08-20T00:00:00,"Metabolic Maintenance Products, Inc.",Malware,709,Business,Consumable,Name,2021,500-999,300-399
10376,9/29/2020 0:00,12/23/2020 0:00,Cyberattack,2019-10-01T00:00:00,2020-08-20T00:00:00,"Metabolic Maintenance Products, Inc.",Malware,709,Business,Consumable,Financial & Banking Information,2021,500-999,300-399
10377,11/11/2020 0:00,12/23/2020 0:00,Cyberattack,,,"Tree Top, Inc.",Ransomware,9721,Business,Consumable,Name,2021,"1,000-9,999",Unknown
10377,11/11/2020 0:00,12/23/2020 0:00,Cyberattack,,,"Tree Top, Inc.",Ransomware,9721,Business,Consumable,Social Security Number,2021,"1,000-9,999",Unknown
10377,11/11/2020 0:00,12/23/2020 0:00,Cyberattack,,,"Tree Top, Inc.",Ransomware,9721,Business,Consumable,Financial & Banking Information,2021,"1,000-9,999",Unknown
10377,11/11/2020 0:00,12/23/2020 0:00,Cyberattack,,,"Tree Top, Inc.",Ransomware,9721,Business,Consumable,Full Date of Birth,2021,"1,000-9,999",Unknown
10377,11/11/2020 0:00,12/23/2020 0:00,Cyberattack,,,"Tree Top, Inc.",Ransomware,9721,Business,Consumable,Health Insurance Policy or ID Number,2021,"1,000-9,999",Unknown
10377,11/11/2020 0:00,12/23/2020 0:00,Cyberattack,,,"Tree Top, Inc.",Ransomware,9721,Business,Consumable,Medical Information,2021,"1,000-9,999",Unknown
10377,11/11/2020 0:00,12/23/2020 0:00,Cyberattack,,,"Tree Top, Inc.",Ransomware,9721,Business,Consumable,Other,2021,"1,000-9,999",Unknown
10378,12/2/2020 0:00,12/28/2020 0:00,Theft or Mistake,2020-11-30T00:00:00,,Prime Therapeutics,,897,Health,,Name,2021,500-999,Unknown
10378,12/2/2020 0:00,12/28/2020 0:00,Theft or Mistake,2020-11-30T00:00:00,,Prime Therapeutics,,897,Health,,Medical Information,2021,500-999,Unknown
10379,7/16/2020 0:00,12/28/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"Pulmonary Hypertension Association, Inc.",Ransomware,722,Non-Profit/Charity,,Name,2021,500-999,100-199
10379,7/16/2020 0:00,12/28/2020 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,"Pulmonary Hypertension Association, Inc.",Ransomware,722,Non-Profit/Charity,,Full Date of Birth,2021,500-999,100-199
10380,10/20/2020 0:00,12/31/2020 0:00,Cyberattack,2020-10-20T00:00:00,,"Life Quotes, Inc.",Ransomware,626,Finance,,Name,2021,500-999,Unknown
10380,10/20/2020 0:00,12/31/2020 0:00,Cyberattack,2020-10-20T00:00:00,,"Life Quotes, Inc.",Ransomware,626,Finance,,Social Security Number,2021,500-999,Unknown
10380,10/20/2020 0:00,12/31/2020 0:00,Cyberattack,2020-10-20T00:00:00,,"Life Quotes, Inc.",Ransomware,626,Finance,,Driver's License or Washington ID Card Number,2021,500-999,Unknown
10380,10/20/2020 0:00,12/31/2020 0:00,Cyberattack,2020-10-20T00:00:00,,"Life Quotes, Inc.",Ransomware,626,Finance,,Financial & Banking Information,2021,500-999,Unknown
10380,10/20/2020 0:00,12/31/2020 0:00,Cyberattack,2020-10-20T00:00:00,,"Life Quotes, Inc.",Ransomware,626,Finance,,Full Date of Birth,2021,500-999,Unknown
10380,10/20/2020 0:00,12/31/2020 0:00,Cyberattack,2020-10-20T00:00:00,,"Life Quotes, Inc.",Ransomware,626,Finance,,Medical Information,2021,500-999,Unknown
10380,10/20/2020 0:00,12/31/2020 0:00,Cyberattack,2020-10-20T00:00:00,,"Life Quotes, Inc.",Ransomware,626,Finance,,Other,2021,500-999,Unknown
10381,12/12/2020 0:00,1/4/2021 0:00,Cyberattack,2020-12-12T00:00:00,2020-12-26T00:00:00,"Peter Pan Seafoods, Inc.",Ransomware,1661,Business,Consumable,Name,2021,"1,000-9,999",Jan-99
10381,12/12/2020 0:00,1/4/2021 0:00,Cyberattack,2020-12-12T00:00:00,2020-12-26T00:00:00,"Peter Pan Seafoods, Inc.",Ransomware,1661,Business,Consumable,Social Security Number,2021,"1,000-9,999",Jan-99
10381,12/12/2020 0:00,1/4/2021 0:00,Cyberattack,2020-12-12T00:00:00,2020-12-26T00:00:00,"Peter Pan Seafoods, Inc.",Ransomware,1661,Business,Consumable,Full Date of Birth,2021,"1,000-9,999",Jan-99
10381,12/12/2020 0:00,1/4/2021 0:00,Cyberattack,2020-12-12T00:00:00,2020-12-26T00:00:00,"Peter Pan Seafoods, Inc.",Ransomware,1661,Business,Consumable,Other,2021,"1,000-9,999",Jan-99
10382,9/29/2020 0:00,1/5/2021 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Grinnell College,Ransomware,2465,Education,,Name,2021,"1,000-9,999",200-299
10382,9/29/2020 0:00,1/5/2021 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Grinnell College,Ransomware,2465,Education,,Full Date of Birth,2021,"1,000-9,999",200-299
10382,9/29/2020 0:00,1/5/2021 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Grinnell College,Ransomware,2465,Education,,Student ID Number,2021,"1,000-9,999",200-299
10383,12/9/2020 0:00,1/8/2021 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Convoy of Hope,Ransomware,1017,Non-Profit/Charity,,Name,2021,"1,000-9,999",300-399
10383,12/9/2020 0:00,1/8/2021 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Convoy of Hope,Ransomware,1017,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",300-399
10384,7/16/2020 0:00,1/8/2021 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,North American Partners in Anesthesia,Phishing,505,Health,,Driver's License or Washington ID Card Number,2021,500-999,Jan-99
10384,7/16/2020 0:00,1/8/2021 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,North American Partners in Anesthesia,Phishing,505,Health,,Health Insurance Policy or ID Number,2021,500-999,Jan-99
10384,7/16/2020 0:00,1/8/2021 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,North American Partners in Anesthesia,Phishing,505,Health,,Medical Information,2021,500-999,Jan-99
10384,7/16/2020 0:00,1/8/2021 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,North American Partners in Anesthesia,Phishing,505,Health,,Other,2021,500-999,Jan-99
10384,7/16/2020 0:00,1/8/2021 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,North American Partners in Anesthesia,Phishing,505,Health,,Name,2021,500-999,Jan-99
10384,7/16/2020 0:00,1/8/2021 0:00,Cyberattack,2020-06-17T00:00:00,2020-06-22T00:00:00,North American Partners in Anesthesia,Phishing,505,Health,,Social Security Number,2021,500-999,Jan-99
10385,12/4/2020 0:00,1/8/2021 0:00,Cyberattack,2020-08-12T00:00:00,2020-09-14T00:00:00,"US Fertility, LLC (Seattle Reproductive Medicine)",Ransomware,47952,Health,,Name,2021,"10,000-49,999",100-199
10385,12/4/2020 0:00,1/8/2021 0:00,Cyberattack,2020-08-12T00:00:00,2020-09-14T00:00:00,"US Fertility, LLC (Seattle Reproductive Medicine)",Ransomware,47952,Health,,Social Security Number,2021,"10,000-49,999",100-199
10385,12/4/2020 0:00,1/8/2021 0:00,Cyberattack,2020-08-12T00:00:00,2020-09-14T00:00:00,"US Fertility, LLC (Seattle Reproductive Medicine)",Ransomware,47952,Health,,Driver's License or Washington ID Card Number,2021,"10,000-49,999",100-199
10385,12/4/2020 0:00,1/8/2021 0:00,Cyberattack,2020-08-12T00:00:00,2020-09-14T00:00:00,"US Fertility, LLC (Seattle Reproductive Medicine)",Ransomware,47952,Health,,Financial & Banking Information,2021,"10,000-49,999",100-199
10385,12/4/2020 0:00,1/8/2021 0:00,Cyberattack,2020-08-12T00:00:00,2020-09-14T00:00:00,"US Fertility, LLC (Seattle Reproductive Medicine)",Ransomware,47952,Health,,Passport Number,2021,"10,000-49,999",100-199
10385,12/4/2020 0:00,1/8/2021 0:00,Cyberattack,2020-08-12T00:00:00,2020-09-14T00:00:00,"US Fertility, LLC (Seattle Reproductive Medicine)",Ransomware,47952,Health,,Health Insurance Policy or ID Number,2021,"10,000-49,999",100-199
10385,12/4/2020 0:00,1/8/2021 0:00,Cyberattack,2020-08-12T00:00:00,2020-09-14T00:00:00,"US Fertility, LLC (Seattle Reproductive Medicine)",Ransomware,47952,Health,,Medical Information,2021,"10,000-49,999",100-199
10385,12/4/2020 0:00,1/8/2021 0:00,Cyberattack,2020-08-12T00:00:00,2020-09-14T00:00:00,"US Fertility, LLC (Seattle Reproductive Medicine)",Ransomware,47952,Health,,Other,2021,"10,000-49,999",100-199
10386,12/16/2020 0:00,1/11/2021 0:00,Cyberattack,2020-04-01T00:00:00,2020-06-30T00:00:00,"ALE Solutions, Inc.",Ransomware,736,Business,Other,Name,2021,500-999,200-299
10386,12/16/2020 0:00,1/11/2021 0:00,Cyberattack,2020-04-01T00:00:00,2020-06-30T00:00:00,"ALE Solutions, Inc.",Ransomware,736,Business,Other,Social Security Number,2021,500-999,200-299
10387,11/12/2020 0:00,1/11/2021 0:00,Cyberattack,2020-11-09T00:00:00,2020-11-12T00:00:00,Jefferson Healthcare,Phishing,2496,Health,,Name,2021,"1,000-9,999",Jan-99
10387,11/12/2020 0:00,1/11/2021 0:00,Cyberattack,2020-11-09T00:00:00,2020-11-12T00:00:00,Jefferson Healthcare,Phishing,2496,Health,,Social Security Number,2021,"1,000-9,999",Jan-99
10387,11/12/2020 0:00,1/11/2021 0:00,Cyberattack,2020-11-09T00:00:00,2020-11-12T00:00:00,Jefferson Healthcare,Phishing,2496,Health,,Driver's License or Washington ID Card Number,2021,"1,000-9,999",Jan-99
10387,11/12/2020 0:00,1/11/2021 0:00,Cyberattack,2020-11-09T00:00:00,2020-11-12T00:00:00,Jefferson Healthcare,Phishing,2496,Health,,Full Date of Birth,2021,"1,000-9,999",Jan-99
10387,11/12/2020 0:00,1/11/2021 0:00,Cyberattack,2020-11-09T00:00:00,2020-11-12T00:00:00,Jefferson Healthcare,Phishing,2496,Health,,Health Insurance Policy or ID Number,2021,"1,000-9,999",Jan-99
10387,11/12/2020 0:00,1/11/2021 0:00,Cyberattack,2020-11-09T00:00:00,2020-11-12T00:00:00,Jefferson Healthcare,Phishing,2496,Health,,Medical Information,2021,"1,000-9,999",Jan-99
10387,11/12/2020 0:00,1/11/2021 0:00,Cyberattack,2020-11-09T00:00:00,2020-11-12T00:00:00,Jefferson Healthcare,Phishing,2496,Health,,Other,2021,"1,000-9,999",Jan-99
10388,9/7/2020 0:00,1/12/2021 0:00,Cyberattack,2020-08-31T00:00:00,2020-09-07T00:00:00,"National Board for Certified Counselors, Inc.",Malware,9898,Non-Profit/Charity,,Name,2021,"1,000-9,999",Jan-99
10388,9/7/2020 0:00,1/12/2021 0:00,Cyberattack,2020-08-31T00:00:00,2020-09-07T00:00:00,"National Board for Certified Counselors, Inc.",Malware,9898,Non-Profit/Charity,,Social Security Number,2021,"1,000-9,999",Jan-99
10388,9/7/2020 0:00,1/12/2021 0:00,Cyberattack,2020-08-31T00:00:00,2020-09-07T00:00:00,"National Board for Certified Counselors, Inc.",Malware,9898,Non-Profit/Charity,,Full Date of Birth,2021,"1,000-9,999",Jan-99
10388,9/7/2020 0:00,1/12/2021 0:00,Cyberattack,2020-08-31T00:00:00,2020-09-07T00:00:00,"National Board for Certified Counselors, Inc.",Malware,9898,Non-Profit/Charity,,Other,2021,"1,000-9,999",Jan-99
10389,7/16/2020 0:00,1/13/2021 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,North Park University,Ransomware,1239,Education,,Name,2021,"1,000-9,999",100-199
10389,7/16/2020 0:00,1/13/2021 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,North Park University,Ransomware,1239,Education,,Full Date of Birth,2021,"1,000-9,999",100-199
10389,7/16/2020 0:00,1/13/2021 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,North Park University,Ransomware,1239,Education,,Other,2021,"1,000-9,999",100-199
10390,12/10/2020 0:00,1/13/2021 0:00,Cyberattack,2019-12-05T00:00:00,2020-05-15T00:00:00,Waters & Kraus LLP,Phishing,522,Business,Legal,Name,2021,500-999,300-399
10390,12/10/2020 0:00,1/13/2021 0:00,Cyberattack,2019-12-05T00:00:00,2020-05-15T00:00:00,Waters & Kraus LLP,Phishing,522,Business,Legal,Social Security Number,2021,500-999,300-399
10390,12/10/2020 0:00,1/13/2021 0:00,Cyberattack,2019-12-05T00:00:00,2020-05-15T00:00:00,Waters & Kraus LLP,Phishing,522,Business,Legal,Driver's License or Washington ID Card Number,2021,500-999,300-399
10390,12/10/2020 0:00,1/13/2021 0:00,Cyberattack,2019-12-05T00:00:00,2020-05-15T00:00:00,Waters & Kraus LLP,Phishing,522,Business,Legal,Medical Information,2021,500-999,300-399
10391,10/14/2020 0:00,1/15/2021 0:00,Cyberattack,,,"Walla Walla County, WA",,577,Government,,Username and Password/Security Question Answers,2021,500-999,Unknown
10392,12/22/2020 0:00,1/19/2021 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Helen Keller International,Ransomware,534,Non-Profit/Charity,,Name,2021,500-999,300-399
